genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
hybridspades_4143_SemiBin_146.fa,151_2,0.050000000000000044,average,fastANI,151
hybridspades_8366_SemiBin_53.fa,151_2,0.050000000000000044,average,fastANI,151
hybridspades_8915_SemiBin_177.fa,151_2,0.050000000000000044,average,fastANI,151
metamdbg_0942_SemiBin_171.fa,151_2,0.050000000000000044,average,fastANI,151
metamdbg_4143_SemiBin_70.fa,151_2,0.050000000000000044,average,fastANI,151
metamdbg_8366_SemiBin_297.fa,151_2,0.050000000000000044,average,fastANI,151
metamdbg_8915_SemiBin_279.fa,151_2,0.050000000000000044,average,fastANI,151
metamdbg_nextpolish_0942_SemiBin_179.fa,151_2,0.050000000000000044,average,fastANI,151
metamdbg_nextpolish_4143_SemiBin_106.fa,151_2,0.050000000000000044,average,fastANI,151
metamdbg_nextpolish_8366_SemiBin_291.fa,151_2,0.050000000000000044,average,fastANI,151
metamdbg_nextpolish_8915_SemiBin_271.fa,151_2,0.050000000000000044,average,fastANI,151
myloasm_0942_SemiBin_54.fa,151_2,0.050000000000000044,average,fastANI,151
myloasm_8366_SemiBin_121.fa,151_2,0.050000000000000044,average,fastANI,151
myloasm_nextpolish_0942_SemiBin_74.fa,151_2,0.050000000000000044,average,fastANI,151
myloasm_nextpolish_8366_SemiBin_142.fa,151_2,0.050000000000000044,average,fastANI,151
opera_ms_0942_SemiBin_39.fa,151_2,0.050000000000000044,average,fastANI,151
opera_ms_4143_SemiBin_85.fa,151_2,0.050000000000000044,average,fastANI,151
opera_ms_8366_SemiBin_75.fa,151_2,0.050000000000000044,average,fastANI,151
opera_ms_8915_SemiBin_76.fa,151_2,0.050000000000000044,average,fastANI,151
hybridspades_0942_SemiBin_49.fa,152_1,0.050000000000000044,average,fastANI,152
hybridspades_8915_SemiBin_239.fa,152_1,0.050000000000000044,average,fastANI,152
metamdbg_nextpolish_0942_SemiBin_11.fa,152_1,0.050000000000000044,average,fastANI,152
myloasm_nextpolish_8915_SemiBin_105.fa,152_1,0.050000000000000044,average,fastANI,152
opera_ms_0942_SemiBin_10.fa,152_1,0.050000000000000044,average,fastANI,152
opera_ms_8915_SemiBin_116.fa,152_1,0.050000000000000044,average,fastANI,152
flye_0942_SemiBin_27.fa,153_1,0.050000000000000044,average,fastANI,153
flye_4143_SemiBin_214.fa,153_1,0.050000000000000044,average,fastANI,153
flye_8366_SemiBin_90.fa,153_1,0.050000000000000044,average,fastANI,153
flye_8373_SemiBin_37.fa,153_1,0.050000000000000044,average,fastANI,153
flye_8915_SemiBin_0.fa,153_1,0.050000000000000044,average,fastANI,153
flye_nextpolish_0942_SemiBin_18.fa,153_1,0.050000000000000044,average,fastANI,153
flye_nextpolish_4143_SemiBin_199.fa,153_1,0.050000000000000044,average,fastANI,153
flye_nextpolish_8366_SemiBin_102.fa,153_1,0.050000000000000044,average,fastANI,153
flye_nextpolish_8373_SemiBin_17.fa,153_1,0.050000000000000044,average,fastANI,153
flye_nextpolish_8915_SemiBin_167.fa,153_1,0.050000000000000044,average,fastANI,153
hybridspades_0942_SemiBin_47.fa,153_1,0.050000000000000044,average,fastANI,153
hybridspades_4143_SemiBin_121.fa,153_1,0.050000000000000044,average,fastANI,153
hybridspades_8373_SemiBin_93.fa,153_1,0.050000000000000044,average,fastANI,153
hybridspades_8915_SemiBin_30.fa,153_1,0.050000000000000044,average,fastANI,153
metamdbg_0942_SemiBin_14.fa,153_1,0.050000000000000044,average,fastANI,153
metamdbg_4143_SemiBin_181.fa,153_1,0.050000000000000044,average,fastANI,153
metamdbg_8366_SemiBin_201.fa,153_1,0.050000000000000044,average,fastANI,153
metamdbg_8373_SemiBin_61.fa,153_1,0.050000000000000044,average,fastANI,153
metamdbg_8915_SemiBin_281.fa,153_1,0.050000000000000044,average,fastANI,153
metamdbg_nextpolish_0942_SemiBin_3.fa,153_1,0.050000000000000044,average,fastANI,153
metamdbg_nextpolish_4143_SemiBin_42.fa,153_1,0.050000000000000044,average,fastANI,153
metamdbg_nextpolish_8366_SemiBin_219.fa,153_1,0.050000000000000044,average,fastANI,153
metamdbg_nextpolish_8373_SemiBin_12.fa,153_1,0.050000000000000044,average,fastANI,153
metamdbg_nextpolish_8915_SemiBin_284.fa,153_1,0.050000000000000044,average,fastANI,153
myloasm_8366_SemiBin_74.fa,153_1,0.050000000000000044,average,fastANI,153
myloasm_8366_SemiBin_75.fa,153_1,0.050000000000000044,average,fastANI,153
myloasm_8373_SemiBin_25.fa,153_1,0.050000000000000044,average,fastANI,153
myloasm_8915_SemiBin_30.fa,153_1,0.050000000000000044,average,fastANI,153
myloasm_nextpolish_8366_SemiBin_100.fa,153_1,0.050000000000000044,average,fastANI,153
myloasm_nextpolish_8366_SemiBin_99.fa,153_1,0.050000000000000044,average,fastANI,153
myloasm_nextpolish_8373_SemiBin_28.fa,153_1,0.050000000000000044,average,fastANI,153
myloasm_nextpolish_8915_SemiBin_66.fa,153_1,0.050000000000000044,average,fastANI,153
opera_ms_0942_SemiBin_40.fa,153_1,0.050000000000000044,average,fastANI,153
opera_ms_4143_SemiBin_81.fa,153_1,0.050000000000000044,average,fastANI,153
opera_ms_8373_SemiBin_100.fa,153_1,0.050000000000000044,average,fastANI,153
opera_ms_8915_SemiBin_81.fa,153_1,0.050000000000000044,average,fastANI,153
flye_4143_SemiBin_84.fa,154_1,0.050000000000000044,average,fastANI,154
flye_8366_SemiBin_112.fa,154_1,0.050000000000000044,average,fastANI,154
flye_8373_SemiBin_94.fa,154_1,0.050000000000000044,average,fastANI,154
flye_8915_SemiBin_137.fa,154_1,0.050000000000000044,average,fastANI,154
flye_nextpolish_4143_SemiBin_182.fa,154_1,0.050000000000000044,average,fastANI,154
flye_nextpolish_8366_SemiBin_116.fa,154_1,0.050000000000000044,average,fastANI,154
flye_nextpolish_8373_SemiBin_100.fa,154_1,0.050000000000000044,average,fastANI,154
flye_nextpolish_8915_SemiBin_119.fa,154_1,0.050000000000000044,average,fastANI,154
hybridspades_0942_SemiBin_18.fa,154_1,0.050000000000000044,average,fastANI,154
hybridspades_4143_SemiBin_52.fa,154_1,0.050000000000000044,average,fastANI,154
hybridspades_8366_SemiBin_33.fa,154_1,0.050000000000000044,average,fastANI,154
hybridspades_8373_SemiBin_49.fa,154_1,0.050000000000000044,average,fastANI,154
hybridspades_8915_SemiBin_137.fa,154_1,0.050000000000000044,average,fastANI,154
metamdbg_0942_SemiBin_239.fa,154_1,0.050000000000000044,average,fastANI,154
metamdbg_4143_SemiBin_253.fa,154_1,0.050000000000000044,average,fastANI,154
metamdbg_8366_SemiBin_241.fa,154_1,0.050000000000000044,average,fastANI,154
metamdbg_8373_SemiBin_37.fa,154_1,0.050000000000000044,average,fastANI,154
metamdbg_8915_SemiBin_89.fa,154_1,0.050000000000000044,average,fastANI,154
metamdbg_nextpolish_0942_SemiBin_252.fa,154_1,0.050000000000000044,average,fastANI,154
metamdbg_nextpolish_4143_SemiBin_267.fa,154_1,0.050000000000000044,average,fastANI,154
metamdbg_nextpolish_8366_SemiBin_245.fa,154_1,0.050000000000000044,average,fastANI,154
metamdbg_nextpolish_8373_SemiBin_166.fa,154_1,0.050000000000000044,average,fastANI,154
metamdbg_nextpolish_8915_SemiBin_59.fa,154_1,0.050000000000000044,average,fastANI,154
myloasm_0942_SemiBin_21.fa,154_1,0.050000000000000044,average,fastANI,154
myloasm_4143_SemiBin_28.fa,154_1,0.050000000000000044,average,fastANI,154
myloasm_8373_SemiBin_85.fa,154_1,0.050000000000000044,average,fastANI,154
myloasm_nextpolish_0942_SemiBin_40.fa,154_1,0.050000000000000044,average,fastANI,154
myloasm_nextpolish_4143_SemiBin_14.fa,154_1,0.050000000000000044,average,fastANI,154
myloasm_nextpolish_8373_SemiBin_80.fa,154_1,0.050000000000000044,average,fastANI,154
opera_ms_0942_SemiBin_44.fa,154_1,0.050000000000000044,average,fastANI,154
opera_ms_4143_SemiBin_24.fa,154_1,0.050000000000000044,average,fastANI,154
opera_ms_8366_SemiBin_90.fa,154_1,0.050000000000000044,average,fastANI,154
opera_ms_8373_SemiBin_71.fa,154_1,0.050000000000000044,average,fastANI,154
opera_ms_8915_SemiBin_72.fa,154_1,0.050000000000000044,average,fastANI,154
hybridspades_0942_SemiBin_77.fa,155_1,0.050000000000000044,average,fastANI,155
metamdbg_0942_SemiBin_28.fa,155_1,0.050000000000000044,average,fastANI,155
metamdbg_nextpolish_0942_SemiBin_13.fa,155_1,0.050000000000000044,average,fastANI,155
myloasm_nextpolish_0942_SemiBin_118.fa,155_1,0.050000000000000044,average,fastANI,155
flye_0942_SemiBin_47.fa,156_1,0.050000000000000044,average,fastANI,156
flye_4143_SemiBin_187.fa,156_1,0.050000000000000044,average,fastANI,156
flye_8366_SemiBin_77.fa,156_1,0.050000000000000044,average,fastANI,156
flye_8373_SemiBin_16.fa,156_1,0.050000000000000044,average,fastANI,156
flye_8915_SemiBin_65.fa,156_1,0.050000000000000044,average,fastANI,156
flye_nextpolish_0942_SemiBin_65.fa,156_1,0.050000000000000044,average,fastANI,156
flye_nextpolish_4143_SemiBin_162.fa,156_1,0.050000000000000044,average,fastANI,156
flye_nextpolish_8366_SemiBin_141.fa,156_1,0.050000000000000044,average,fastANI,156
flye_nextpolish_8373_SemiBin_24.fa,156_1,0.050000000000000044,average,fastANI,156
flye_nextpolish_8915_SemiBin_84.fa,156_1,0.050000000000000044,average,fastANI,156
hybridspades_0942_SemiBin_45.fa,156_1,0.050000000000000044,average,fastANI,156
hybridspades_4143_SemiBin_80.fa,156_1,0.050000000000000044,average,fastANI,156
hybridspades_8366_SemiBin_132.fa,156_1,0.050000000000000044,average,fastANI,156
hybridspades_8373_SemiBin_96.fa,156_1,0.050000000000000044,average,fastANI,156
hybridspades_8915_SemiBin_100.fa,156_1,0.050000000000000044,average,fastANI,156
metamdbg_0942_SemiBin_84.fa,156_1,0.050000000000000044,average,fastANI,156
metamdbg_4143_SemiBin_128.fa,156_1,0.050000000000000044,average,fastANI,156
metamdbg_8366_SemiBin_102.fa,156_1,0.050000000000000044,average,fastANI,156
metamdbg_8373_SemiBin_24.fa,156_1,0.050000000000000044,average,fastANI,156
metamdbg_8915_SemiBin_277.fa,156_1,0.050000000000000044,average,fastANI,156
metamdbg_nextpolish_0942_SemiBin_95.fa,156_1,0.050000000000000044,average,fastANI,156
metamdbg_nextpolish_4143_SemiBin_53.fa,156_1,0.050000000000000044,average,fastANI,156
metamdbg_nextpolish_8366_SemiBin_137.fa,156_1,0.050000000000000044,average,fastANI,156
metamdbg_nextpolish_8373_SemiBin_108.fa,156_1,0.050000000000000044,average,fastANI,156
metamdbg_nextpolish_8915_SemiBin_272.fa,156_1,0.050000000000000044,average,fastANI,156
myloasm_4143_SemiBin_48.fa,156_1,0.050000000000000044,average,fastANI,156
myloasm_8373_SemiBin_94.fa,156_1,0.050000000000000044,average,fastANI,156
myloasm_8915_SemiBin_88.fa,156_1,0.050000000000000044,average,fastANI,156
myloasm_nextpolish_4143_SemiBin_26.fa,156_1,0.050000000000000044,average,fastANI,156
myloasm_nextpolish_8373_SemiBin_128.fa,156_1,0.050000000000000044,average,fastANI,156
myloasm_nextpolish_8915_SemiBin_11.fa,156_1,0.050000000000000044,average,fastANI,156
opera_ms_4143_SemiBin_50.fa,156_1,0.050000000000000044,average,fastANI,156
opera_ms_8366_SemiBin_71.fa,156_1,0.050000000000000044,average,fastANI,156
opera_ms_8373_SemiBin_92.fa,156_1,0.050000000000000044,average,fastANI,156
opera_ms_8915_SemiBin_86.fa,156_1,0.050000000000000044,average,fastANI,156
flye_nextpolish_0942_SemiBin_25.fa,157_1,0.050000000000000044,average,fastANI,157
hybridspades_0942_SemiBin_93.fa,157_1,0.050000000000000044,average,fastANI,157
hybridspades_4143_SemiBin_189.fa,157_1,0.050000000000000044,average,fastANI,157
myloasm_0942_SemiBin_110.fa,157_1,0.050000000000000044,average,fastANI,157
myloasm_nextpolish_0942_SemiBin_115.fa,157_1,0.050000000000000044,average,fastANI,157
myloasm_nextpolish_4143_SemiBin_133.fa,157_1,0.050000000000000044,average,fastANI,157
flye_8915_SemiBin_813.fa,158_1,0.050000000000000044,average,fastANI,158
hybridspades_8373_SemiBin_23.fa,158_1,0.050000000000000044,average,fastANI,158
hybridspades_8915_SemiBin_1.fa,158_1,0.050000000000000044,average,fastANI,158
metamdbg_8373_SemiBin_179.fa,158_1,0.050000000000000044,average,fastANI,158
metamdbg_8915_SemiBin_216.fa,158_1,0.050000000000000044,average,fastANI,158
metamdbg_nextpolish_8373_SemiBin_176.fa,158_1,0.050000000000000044,average,fastANI,158
metamdbg_nextpolish_8915_SemiBin_147.fa,158_1,0.050000000000000044,average,fastANI,158
myloasm_8915_SemiBin_185.fa,158_1,0.050000000000000044,average,fastANI,158
myloasm_nextpolish_8915_SemiBin_194.fa,158_1,0.050000000000000044,average,fastANI,158
opera_ms_8915_SemiBin_14.fa,158_1,0.050000000000000044,average,fastANI,158
hybridspades_8366_SemiBin_77.fa,159_1,0.050000000000000044,average,fastANI,159
hybridspades_8915_SemiBin_16.fa,159_1,0.050000000000000044,average,fastANI,159
metamdbg_8366_SemiBin_104.fa,159_1,0.050000000000000044,average,fastANI,159
metamdbg_8915_SemiBin_412.fa,159_1,0.050000000000000044,average,fastANI,159
metamdbg_nextpolish_8366_SemiBin_74.fa,159_1,0.050000000000000044,average,fastANI,159
metamdbg_nextpolish_8915_SemiBin_423.fa,159_1,0.050000000000000044,average,fastANI,159
myloasm_8915_SemiBin_171.fa,159_1,0.050000000000000044,average,fastANI,159
myloasm_nextpolish_8915_SemiBin_179.fa,159_1,0.050000000000000044,average,fastANI,159
opera_ms_8366_SemiBin_58.fa,159_1,0.050000000000000044,average,fastANI,159
opera_ms_8915_SemiBin_40.fa,159_1,0.050000000000000044,average,fastANI,159
flye_4143_SemiBin_120.fa,160_1,0.050000000000000044,average,fastANI,160
flye_nextpolish_4143_SemiBin_23.fa,160_1,0.050000000000000044,average,fastANI,160
hybridspades_4143_SemiBin_66.fa,160_1,0.050000000000000044,average,fastANI,160
metamdbg_4143_SemiBin_68.fa,160_1,0.050000000000000044,average,fastANI,160
metamdbg_nextpolish_4143_SemiBin_50.fa,160_1,0.050000000000000044,average,fastANI,160
myloasm_4143_SemiBin_176.fa,160_1,0.050000000000000044,average,fastANI,160
myloasm_nextpolish_4143_SemiBin_183.fa,160_1,0.050000000000000044,average,fastANI,160
opera_ms_4143_SemiBin_98.fa,160_1,0.050000000000000044,average,fastANI,160
flye_8373_SemiBin_590.fa,161_1,0.050000000000000044,average,fastANI,161
flye_8915_SemiBin_659.fa,161_1,0.050000000000000044,average,fastANI,161
flye_nextpolish_8373_SemiBin_337.fa,161_1,0.050000000000000044,average,fastANI,161
flye_nextpolish_8915_SemiBin_645.fa,161_1,0.050000000000000044,average,fastANI,161
hybridspades_8373_SemiBin_25.fa,161_1,0.050000000000000044,average,fastANI,161
hybridspades_8915_SemiBin_6.fa,161_1,0.050000000000000044,average,fastANI,161
metamdbg_8373_SemiBin_236.fa,161_1,0.050000000000000044,average,fastANI,161
metamdbg_8915_SemiBin_297.fa,161_1,0.050000000000000044,average,fastANI,161
metamdbg_nextpolish_8373_SemiBin_261.fa,161_1,0.050000000000000044,average,fastANI,161
metamdbg_nextpolish_8915_SemiBin_306.fa,161_1,0.050000000000000044,average,fastANI,161
myloasm_8915_SemiBin_567.fa,161_1,0.050000000000000044,average,fastANI,161
myloasm_nextpolish_8373_SemiBin_12.fa,161_1,0.050000000000000044,average,fastANI,161
myloasm_nextpolish_8915_SemiBin_569.fa,161_1,0.050000000000000044,average,fastANI,161
opera_ms_8373_SemiBin_18.fa,161_1,0.050000000000000044,average,fastANI,161
opera_ms_8915_SemiBin_29.fa,161_1,0.050000000000000044,average,fastANI,161
flye_4143_SemiBin_304.fa,162_1,0.050000000000000044,average,fastANI,162
flye_8373_SemiBin_77.fa,162_1,0.050000000000000044,average,fastANI,162
flye_8915_SemiBin_272.fa,162_1,0.050000000000000044,average,fastANI,162
flye_nextpolish_4143_SemiBin_316.fa,162_1,0.050000000000000044,average,fastANI,162
flye_nextpolish_8373_SemiBin_58.fa,162_1,0.050000000000000044,average,fastANI,162
flye_nextpolish_8915_SemiBin_254.fa,162_1,0.050000000000000044,average,fastANI,162
hybridspades_4143_SemiBin_30.fa,162_1,0.050000000000000044,average,fastANI,162
hybridspades_8915_SemiBin_37.fa,162_1,0.050000000000000044,average,fastANI,162
metamdbg_4143_SemiBin_296.fa,162_1,0.050000000000000044,average,fastANI,162
metamdbg_8366_SemiBin_187.fa,162_1,0.050000000000000044,average,fastANI,162
metamdbg_8373_SemiBin_84.fa,162_1,0.050000000000000044,average,fastANI,162
metamdbg_8915_SemiBin_167.fa,162_1,0.050000000000000044,average,fastANI,162
metamdbg_nextpolish_4143_SemiBin_306.fa,162_1,0.050000000000000044,average,fastANI,162
metamdbg_nextpolish_8366_SemiBin_184.fa,162_1,0.050000000000000044,average,fastANI,162
metamdbg_nextpolish_8373_SemiBin_151.fa,162_1,0.050000000000000044,average,fastANI,162
metamdbg_nextpolish_8915_SemiBin_50.fa,162_1,0.050000000000000044,average,fastANI,162
myloasm_4143_SemiBin_8.fa,162_1,0.050000000000000044,average,fastANI,162
myloasm_8366_SemiBin_378.fa,162_1,0.050000000000000044,average,fastANI,162
myloasm_8373_SemiBin_494.fa,162_1,0.050000000000000044,average,fastANI,162
myloasm_8915_SemiBin_124.fa,162_1,0.050000000000000044,average,fastANI,162
myloasm_nextpolish_4143_SemiBin_47.fa,162_1,0.050000000000000044,average,fastANI,162
myloasm_nextpolish_8366_SemiBin_384.fa,162_1,0.050000000000000044,average,fastANI,162
myloasm_nextpolish_8373_SemiBin_500.fa,162_1,0.050000000000000044,average,fastANI,162
myloasm_nextpolish_8915_SemiBin_91.fa,162_1,0.050000000000000044,average,fastANI,162
opera_ms_4143_SemiBin_25.fa,162_1,0.050000000000000044,average,fastANI,162
opera_ms_8915_SemiBin_75.fa,162_1,0.050000000000000044,average,fastANI,162
flye_nextpolish_8915_SemiBin_97.fa,163_1,0.050000000000000044,average,fastANI,163
metamdbg_8915_SemiBin_25.fa,163_1,0.050000000000000044,average,fastANI,163
metamdbg_nextpolish_8915_SemiBin_63.fa,163_1,0.050000000000000044,average,fastANI,163
myloasm_8915_SemiBin_62.fa,163_1,0.050000000000000044,average,fastANI,163
flye_4143_SemiBin_121.fa,164_1,0.050000000000000044,average,fastANI,164
flye_nextpolish_4143_SemiBin_154.fa,164_1,0.050000000000000044,average,fastANI,164
hybridspades_4143_SemiBin_110.fa,164_1,0.050000000000000044,average,fastANI,164
metamdbg_4143_SemiBin_131.fa,164_1,0.050000000000000044,average,fastANI,164
metamdbg_nextpolish_4143_SemiBin_124.fa,164_1,0.050000000000000044,average,fastANI,164
myloasm_4143_SemiBin_57.fa,164_1,0.050000000000000044,average,fastANI,164
myloasm_nextpolish_4143_SemiBin_40.fa,164_1,0.050000000000000044,average,fastANI,164
opera_ms_4143_SemiBin_72.fa,164_1,0.050000000000000044,average,fastANI,164
flye_4143_SemiBin_253.fa,165_1,0.050000000000000044,average,fastANI,165
flye_8366_SemiBin_160.fa,165_1,0.050000000000000044,average,fastANI,165
flye_nextpolish_4143_SemiBin_264.fa,165_1,0.050000000000000044,average,fastANI,165
hybridspades_4143_SemiBin_35.fa,165_1,0.050000000000000044,average,fastANI,165
hybridspades_8366_SemiBin_13.fa,165_1,0.050000000000000044,average,fastANI,165
metamdbg_4143_SemiBin_297.fa,165_1,0.050000000000000044,average,fastANI,165
metamdbg_nextpolish_4143_SemiBin_307.fa,165_1,0.050000000000000044,average,fastANI,165
myloasm_4143_SemiBin_138.fa,165_1,0.050000000000000044,average,fastANI,165
myloasm_8366_SemiBin_379.fa,165_1,0.050000000000000044,average,fastANI,165
myloasm_nextpolish_4143_SemiBin_151.fa,165_1,0.050000000000000044,average,fastANI,165
myloasm_nextpolish_8366_SemiBin_385.fa,165_1,0.050000000000000044,average,fastANI,165
hybridspades_8915_SemiBin_69.fa,166_1,0.050000000000000044,average,fastANI,166
metamdbg_8915_SemiBin_171.fa,166_1,0.050000000000000044,average,fastANI,166
metamdbg_nextpolish_8915_SemiBin_157.fa,166_1,0.050000000000000044,average,fastANI,166
myloasm_8915_SemiBin_527.fa,166_1,0.050000000000000044,average,fastANI,166
myloasm_nextpolish_8915_SemiBin_502.fa,166_1,0.050000000000000044,average,fastANI,166
opera_ms_8915_SemiBin_87.fa,166_1,0.050000000000000044,average,fastANI,166
flye_8373_SemiBin_76.fa,167_1,0.050000000000000044,average,fastANI,167
flye_nextpolish_8373_SemiBin_57.fa,167_1,0.050000000000000044,average,fastANI,167
metamdbg_8373_SemiBin_83.fa,167_1,0.050000000000000044,average,fastANI,167
metamdbg_nextpolish_8373_SemiBin_150.fa,167_1,0.050000000000000044,average,fastANI,167
opera_ms_8373_SemiBin_38.fa,167_1,0.050000000000000044,average,fastANI,167
flye_4143_SemiBin_188.fa,168_1,0.050000000000000044,average,fastANI,168
flye_8915_SemiBin_264.fa,168_1,0.050000000000000044,average,fastANI,168
flye_nextpolish_4143_SemiBin_103.fa,168_1,0.050000000000000044,average,fastANI,168
flye_nextpolish_8915_SemiBin_263.fa,168_1,0.050000000000000044,average,fastANI,168
hybridspades_4143_SemiBin_67.fa,168_1,0.050000000000000044,average,fastANI,168
hybridspades_8915_SemiBin_25.fa,168_1,0.050000000000000044,average,fastANI,168
metamdbg_4143_SemiBin_122.fa,168_1,0.050000000000000044,average,fastANI,168
metamdbg_8915_SemiBin_12.fa,168_1,0.050000000000000044,average,fastANI,168
metamdbg_nextpolish_4143_SemiBin_62.fa,168_1,0.050000000000000044,average,fastANI,168
metamdbg_nextpolish_8915_SemiBin_208.fa,168_1,0.050000000000000044,average,fastANI,168
myloasm_4143_SemiBin_148.fa,168_1,0.050000000000000044,average,fastANI,168
myloasm_nextpolish_4143_SemiBin_139.fa,168_1,0.050000000000000044,average,fastANI,168
opera_ms_4143_SemiBin_70.fa,168_1,0.050000000000000044,average,fastANI,168
opera_ms_8915_SemiBin_55.fa,168_1,0.050000000000000044,average,fastANI,168
flye_4143_SemiBin_216.fa,169_1,0.050000000000000044,average,fastANI,169
hybridspades_4143_SemiBin_70.fa,169_1,0.050000000000000044,average,fastANI,169
hybridspades_8366_SemiBin_112.fa,169_1,0.050000000000000044,average,fastANI,169
metamdbg_4143_SemiBin_91.fa,169_1,0.050000000000000044,average,fastANI,169
metamdbg_8366_SemiBin_198.fa,169_1,0.050000000000000044,average,fastANI,169
metamdbg_nextpolish_4143_SemiBin_6.fa,169_1,0.050000000000000044,average,fastANI,169
metamdbg_nextpolish_8366_SemiBin_196.fa,169_1,0.050000000000000044,average,fastANI,169
myloasm_4143_SemiBin_124.fa,169_1,0.050000000000000044,average,fastANI,169
myloasm_8366_SemiBin_123.fa,169_1,0.050000000000000044,average,fastANI,169
myloasm_nextpolish_4143_SemiBin_120.fa,169_1,0.050000000000000044,average,fastANI,169
myloasm_nextpolish_8366_SemiBin_132.fa,169_1,0.050000000000000044,average,fastANI,169
opera_ms_4143_SemiBin_40.fa,169_1,0.050000000000000044,average,fastANI,169
opera_ms_8366_SemiBin_76.fa,169_1,0.050000000000000044,average,fastANI,169
flye_8366_SemiBin_84.fa,170_1,0.050000000000000044,average,fastANI,170
flye_8373_SemiBin_221.fa,170_1,0.050000000000000044,average,fastANI,170
flye_nextpolish_8366_SemiBin_60.fa,170_1,0.050000000000000044,average,fastANI,170
hybridspades_8366_SemiBin_26.fa,170_1,0.050000000000000044,average,fastANI,170
hybridspades_8373_SemiBin_57.fa,170_1,0.050000000000000044,average,fastANI,170
metamdbg_8366_SemiBin_226.fa,170_1,0.050000000000000044,average,fastANI,170
metamdbg_8373_SemiBin_103.fa,170_1,0.050000000000000044,average,fastANI,170
metamdbg_nextpolish_8366_SemiBin_218.fa,170_1,0.050000000000000044,average,fastANI,170
metamdbg_nextpolish_8373_SemiBin_139.fa,170_1,0.050000000000000044,average,fastANI,170
myloasm_8366_SemiBin_97.fa,170_1,0.050000000000000044,average,fastANI,170
opera_ms_8366_SemiBin_21.fa,170_1,0.050000000000000044,average,fastANI,170
myloasm_8366_SemiBin_38.fa,171_1,0.050000000000000044,average,fastANI,171
myloasm_nextpolish_8366_SemiBin_45.fa,171_1,0.050000000000000044,average,fastANI,171
flye_4143_SemiBin_82.fa,171_2,0.050000000000000044,average,fastANI,171
flye_8366_SemiBin_149.fa,171_2,0.050000000000000044,average,fastANI,171
flye_nextpolish_4143_SemiBin_44.fa,171_2,0.050000000000000044,average,fastANI,171
flye_nextpolish_8366_SemiBin_191.fa,171_2,0.050000000000000044,average,fastANI,171
hybridspades_4143_SemiBin_122.fa,171_2,0.050000000000000044,average,fastANI,171
hybridspades_8366_SemiBin_78.fa,171_2,0.050000000000000044,average,fastANI,171
metamdbg_4143_SemiBin_13.fa,171_2,0.050000000000000044,average,fastANI,171
metamdbg_8366_SemiBin_11.fa,171_2,0.050000000000000044,average,fastANI,171
metamdbg_nextpolish_4143_SemiBin_80.fa,171_2,0.050000000000000044,average,fastANI,171
metamdbg_nextpolish_8366_SemiBin_14.fa,171_2,0.050000000000000044,average,fastANI,171
myloasm_4143_SemiBin_110.fa,171_2,0.050000000000000044,average,fastANI,171
myloasm_nextpolish_4143_SemiBin_106.fa,171_2,0.050000000000000044,average,fastANI,171
opera_ms_4143_SemiBin_142.fa,171_2,0.050000000000000044,average,fastANI,171
opera_ms_8366_SemiBin_81.fa,171_2,0.050000000000000044,average,fastANI,171
metamdbg_8373_SemiBin_116.fa,172_1,0.050000000000000044,average,fastANI,172
myloasm_8373_SemiBin_120.fa,172_1,0.050000000000000044,average,fastANI,172
myloasm_nextpolish_8373_SemiBin_127.fa,172_1,0.050000000000000044,average,fastANI,172
opera_ms_8373_SemiBin_77.fa,172_1,0.050000000000000044,average,fastANI,172
flye_nextpolish_8366_SemiBin_68.fa,173_1,0.050000000000000044,average,fastANI,173
hybridspades_8366_SemiBin_67.fa,173_1,0.050000000000000044,average,fastANI,173
hybridspades_8915_SemiBin_229.fa,173_1,0.050000000000000044,average,fastANI,173
metamdbg_8366_SemiBin_90.fa,173_1,0.050000000000000044,average,fastANI,173
metamdbg_nextpolish_8366_SemiBin_67.fa,173_1,0.050000000000000044,average,fastANI,173
opera_ms_8366_SemiBin_26.fa,173_1,0.050000000000000044,average,fastANI,173
flye_8915_SemiBin_107.fa,174_1,0.050000000000000044,average,fastANI,174
flye_nextpolish_8915_SemiBin_31.fa,174_1,0.050000000000000044,average,fastANI,174
hybridspades_0942_SemiBin_43.fa,174_1,0.050000000000000044,average,fastANI,174
hybridspades_8366_SemiBin_65.fa,174_1,0.050000000000000044,average,fastANI,174
hybridspades_8915_SemiBin_105.fa,174_1,0.050000000000000044,average,fastANI,174
metamdbg_8366_SemiBin_89.fa,174_1,0.050000000000000044,average,fastANI,174
metamdbg_8915_SemiBin_149.fa,174_1,0.050000000000000044,average,fastANI,174
metamdbg_nextpolish_8366_SemiBin_66.fa,174_1,0.050000000000000044,average,fastANI,174
metamdbg_nextpolish_8915_SemiBin_4.fa,174_1,0.050000000000000044,average,fastANI,174
flye_8915_SemiBin_106.fa,175_1,0.050000000000000044,average,fastANI,175
flye_nextpolish_4143_SemiBin_35.fa,175_1,0.050000000000000044,average,fastANI,175
flye_nextpolish_8915_SemiBin_32.fa,175_1,0.050000000000000044,average,fastANI,175
hybridspades_4143_SemiBin_109.fa,175_1,0.050000000000000044,average,fastANI,175
hybridspades_8366_SemiBin_66.fa,175_1,0.050000000000000044,average,fastANI,175
metamdbg_4143_SemiBin_114.fa,175_1,0.050000000000000044,average,fastANI,175
